student_id,cohort,program,gender,region,guardian,has_internet,course_id,course,semester,enrollment_date,study_hours,attendance_pct,midterm_score,final_score,project_score,final_grade,passed
S0034,2024,Data Science,M,Central,Other,True,C02,Statistics,Spring 2025,2025-01-13,15.6,86.5,84.8,74.8,52.9,B,True
S0034,2024,Data Science,M,Central,Other,True,C03,Data Structures,Fall 2024,2024-09-02,19.2,83.1,54.0,66.3,72.4,C,True
S0034,2024,Data Science,M,Central,Other,True,C04,Linear Algebra,Spring 2025,2025-01-13,15.6,,46.7,46.1,57.4,D,True
S0034,2024,Data Science,M,Central,Other,True,C05,Machine Learning,Fall 2024,2024-09-02,2.2,78.2,47.8,61.0,52.3,D,True
S0034,2024,Data Science,M,Central,Other,True,C06,Databases,Spring 2025,2025-01-13,20.1,,60.9,43.1,53.6,D,True
S0035,2024,Data Science,F,East,Mother,True,C01,Python Programming,Fall 2024,2024-09-02,13.7,84.4,,48.8,64.5,C,True
S0035,2024,Data Science,F,East,Mother,True,C02,Statistics,Spring 2025,2025-01-13,31.1,65.0,64.1,74.8,70.1,B,True
S0035,2024,Data Science,F,East,Mother,True,C03,Data Structures,Fall 2024,2024-09-02,14.4,58.9,38.0,46.5,56.9,D,True
S0035,2024,Data Science,F,East,Mother,True,C04,Linear Algebra,Spring 2025,2025-01-13,11.7,71.1,38.0,51.5,70.9,D,True
S0035,2024,Data Science,F,East,Mother,True,C05,Machine Learning,Fall 2024,2024-09-02,25.4,52.3,45.7,72.8,86.0,C,True
S0035,2024,Data Science,F,East,Mother,True,C06,Databases,Spring 2025,2025-01-13,7.2,74.4,33.3,28.1,67.3,F,False
S0036,2023,Computer Science,F,East,Mother,False,C01,Python Programming,Fall 2023,2023-09-04,18.5,76.7,,58.5,73.4,C,True
S0036,2023,Computer Science,F,East,Mother,False,C02,Statistics,Spring 2024,2024-01-15,25.5,60.3,89.1,62.8,66.1,B,True
S0036,2023,Computer Science,F,East,Mother,False,C03,Data Structures,Fall 2023,2023-09-04,23.5,50.9,69.7,49.7,63.1,C,True
S0036,2023,Computer Science,F,East,Mother,False,C04,Linear Algebra,Spring 2024,2024-01-15,13.4,76.5,51.5,80.5,80.0,B,True
S0036,2023,Computer Science,F,East,Mother,False,C05,Machine Learning,Fall 2023,2023-09-04,15.4,,54.6,51.9,70.3,C,True
S0036,2023,Computer Science,F,East,Mother,False,C06,Databases,Spring 2024,2024-01-15,6.9,85.6,78.1,61.6,73.6,C,True
S0037,2023,Computer Science,F,North,Father,True,C01,Python Programming,Fall 2023,2023-09-04,11.4,71.6,68.6,58.8,51.7,C,True
S0037,2023,Computer Science,F,North,Father,True,C02,Statistics,Spring 2024,2024-01-15,21.4,100.0,84.4,42.5,81.8,C,True
S0037,2023,Computer Science,F,North,Father,True,C03,Data Structures,Fall 2023,2023-09-04,15.9,91.4,71.3,45.7,72.7,C,True
S0037,2023,Computer Science,F,North,Father,True,C04,Linear Algebra,Spring 2024,2024-01-15,26.0,75.3,58.5,79.3,78.2,B,True
S0037,2023,Computer Science,F,North,Father,True,C05,Machine Learning,Fall 2023,2023-09-04,25.6,86.0,69.7,70.0,66.0,C,True
S0037,2023,Computer Science,F,North,Father,True,C06,Databases,Spring 2024,2024-01-15,16.0,78.6,79.4,61.0,76.7,B,True
S0038,2023,Data Science,M,West,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,22.2,71.3,79.4,73.7,56.8,B,True
S0038,2023,Data Science,M,West,Mother,True,C02,Statistics,Spring 2024,2024-01-15,16.7,81.7,70.5,49.1,72.9,C,True
S0038,2023,Data Science,M,West,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,25.5,80.4,62.7,74.8,68.8,C,True
S0038,2023,Data Science,M,West,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,12.9,75.6,57.8,37.9,57.9,D,True
S0038,2023,Data Science,M,West,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,8.7,51.9,54.3,74.7,64.5,C,True
S0038,2023,Data Science,M,West,Mother,True,C06,Databases,Spring 2024,2024-01-15,21.3,55.0,71.2,56.3,77.2,C,True
S0039,2022,Computer Science,M,North,Mother,False,C01,Python Programming,Fall 2022,2022-09-05,20.5,72.7,61.1,53.3,55.0,C,True
S0039,2022,Computer Science,M,North,Mother,False,C02,Statistics,Spring 2023,2023-01-16,12.7,83.5,47.2,37.9,70.4,D,True
S0039,2022,Computer Science,M,North,Mother,False,C03,Data Structures,Fall 2022,2022-09-05,16.2,71.8,59.8,62.4,52.4,C,True
S0039,2022,Computer Science,M,North,Mother,False,C04,Linear Algebra,Spring 2023,2023-01-16,9.2,72.5,69.4,73.7,66.6,B,True
S0039,2022,Computer Science,M,North,Mother,False,C05,Machine Learning,Fall 2022,2022-09-05,24.0,85.9,69.4,66.8,61.3,C,True
S0039,2022,Computer Science,M,North,Mother,False,C06,Databases,Spring 2023,2023-01-16,20.4,77.8,64.0,39.3,67.9,D,True
S0040,2023,Information Technology,M,South,Father,False,C01,Python Programming,Fall 2023,2023-09-04,17.6,79.6,79.2,40.3,61.0,C,True
S0040,2023,Information Technology,M,South,Father,False,C02,Statistics,Spring 2024,2024-01-15,17.7,95.2,79.5,64.1,55.2,C,True
S0040,2023,Information Technology,M,South,Father,False,C03,Data Structures,Fall 2023,2023-09-04,14.0,48.4,64.2,59.8,82.5,C,True
S0040,2023,Information Technology,M,South,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,18.5,87.1,36.8,77.3,67.0,C,True
S0040,2023,Information Technology,M,South,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,12.6,66.3,45.1,23.1,66.7,F,False
S0040,2023,Information Technology,M,South,Father,False,C06,Databases,Spring 2024,2024-01-15,20.4,71.0,57.9,45.9,50.6,D,True
S0041,2024,Data Science,M,West,Father,True,C01,Python Programming,Fall 2024,2024-09-02,32.2,75.7,56.3,88.8,76.9,B,True
S0041,2024,Data Science,M,West,Father,True,C02,Statistics,Spring 2025,2025-01-13,13.4,73.1,59.2,41.8,64.5,D,True
S0041,2024,Data Science,M,West,Father,True,C03,Data Structures,Fall 2024,2024-09-02,8.6,51.7,75.5,51.4,59.8,C,True
S0041,2024,Data Science,M,West,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,28.0,69.1,81.2,68.5,84.1,B,True
S0041,2024,Data Science,M,West,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,23.0,84.3,70.6,64.6,88.1,B,True
S0041,2024,Data Science,M,West,Father,True,C06,Databases,Spring 2025,2025-01-13,18.1,81.0,59.1,68.7,66.3,C,True
S0042,2024,Information Technology,F,North,Mother,True,C01,Python Programming,Fall 2024,2024-09-02,10.3,49.0,54.1,57.0,68.9,C,True
S0042,2024,Information Technology,F,North,Mother,True,C02,Statistics,Spring 2025,2025-01-13,8.5,100.0,49.6,67.8,56.4,C,True
S0042,2024,Information Technology,F,North,Mother,True,C03,Data Structures,Fall 2024,2024-09-02,21.9,77.1,56.2,48.1,68.4,C,True
S0042,2024,Information Technology,F,North,Mother,True,C04,Linear Algebra,Spring 2025,2025-01-13,36.4,95.3,78.2,73.9,48.9,C,True
S0042,2024,Information Technology,F,North,Mother,True,C05,Machine Learning,Fall 2024,2024-09-02,12.5,64.5,54.3,39.7,51.7,D,True
S0042,2024,Information Technology,F,North,Mother,True,C06,Databases,Spring 2025,2025-01-13,12.8,63.3,62.4,51.3,62.3,C,True
S0043,2024,Information Technology,M,East,Mother,True,C01,Python Programming,Fall 2024,2024-09-02,16.1,82.1,68.8,58.2,65.5,C,True
S0043,2024,Information Technology,M,East,Mother,True,C02,Statistics,Spring 2025,2025-01-13,23.4,81.7,68.4,68.5,66.4,C,True
S0043,2024,Information Technology,M,East,Mother,True,C03,Data Structures,Fall 2024,2024-09-02,24.4,73.5,78.3,66.7,72.5,B,True
S0043,2024,Information Technology,M,East,Mother,True,C04,Linear Algebra,Spring 2025,2025-01-13,12.8,85.5,94.7,53.8,64.8,C,True
S0043,2024,Information Technology,M,East,Mother,True,C05,Machine Learning,Fall 2024,2024-09-02,28.8,64.9,55.5,42.2,59.4,D,True
S0043,2024,Information Technology,M,East,Mother,True,C06,Databases,Spring 2025,2025-01-13,37.6,69.5,44.8,83.3,61.3,C,True
S0044,2023,Data Science,F,East,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,13.6,72.3,70.2,56.6,62.2,C,True
S0044,2023,Data Science,F,East,Mother,True,C02,Statistics,Spring 2024,2024-01-15,16.6,55.9,63.5,33.3,63.3,D,True
S0044,2023,Data Science,F,East,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,22.1,74.0,78.1,78.2,73.2,B,True
S0044,2023,Data Science,F,East,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,14.9,54.8,63.1,64.8,78.4,C,True
S0044,2023,Data Science,F,East,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,21.2,73.9,41.1,70.0,50.1,C,True
S0044,2023,Data Science,F,East,Mother,True,C06,Databases,Spring 2024,2024-01-15,30.8,56.8,,67.6,88.1,B,True
S0045,2024,Information Technology,F,North,Father,True,C01,Python Programming,Fall 2024,2024-09-02,28.8,69.4,70.8,44.7,65.2,C,True
S0045,2024,Information Technology,F,North,Father,True,C02,Statistics,Spring 2025,2025-01-13,23.9,74.3,57.8,52.9,63.9,C,True
S0045,2024,Information Technology,F,North,Father,True,C03,Data Structures,Fall 2024,2024-09-02,2.0,62.5,54.6,46.5,66.2,D,True
S0045,2024,Information Technology,F,North,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,14.3,71.3,71.9,46.8,63.7,C,True
S0045,2024,Information Technology,F,North,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,15.9,89.4,77.0,60.7,62.5,C,True
S0045,2024,Information Technology,F,North,Father,True,C06,Databases,Spring 2025,2025-01-13,24.0,78.5,65.3,48.5,56.4,C,True
S0046,2023,Information Technology,M,South,Father,True,C01,Python Programming,Fall 2023,2023-09-04,12.6,96.5,66.0,69.1,62.6,C,True
S0046,2023,Information Technology,M,South,Father,True,C02,Statistics,Spring 2024,2024-01-15,8.3,73.7,60.4,79.8,64.1,B,True
S0046,2023,Information Technology,M,South,Father,True,C03,Data Structures,Fall 2023,2023-09-04,37.2,88.0,58.6,82.4,61.0,C,True
S0046,2023,Information Technology,M,South,Father,True,C04,Linear Algebra,Spring 2024,2024-01-15,18.6,46.9,40.8,54.9,61.0,D,True
S0046,2023,Information Technology,M,South,Father,True,C05,Machine Learning,Fall 2023,2023-09-04,23.0,57.2,77.7,35.4,55.0,D,True
S0046,2023,Information Technology,M,South,Father,True,C06,Databases,Spring 2024,2024-01-15,20.2,83.4,62.6,48.6,60.5,C,True
S0047,2023,Data Science,Other,South,Father,False,C01,Python Programming,Fall 2023,2023-09-04,20.8,58.2,58.3,37.1,65.5,D,True
S0047,2023,Data Science,Other,South,Father,False,C02,Statistics,Spring 2024,2024-01-15,20.3,93.5,52.3,62.9,52.6,C,True
S0047,2023,Data Science,Other,South,Father,False,C03,Data Structures,Fall 2023,2023-09-04,12.9,56.8,34.9,17.5,50.5,F,False
S0047,2023,Data Science,Other,South,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,8.4,100.0,51.5,60.7,66.7,C,True
S0047,2023,Data Science,Other,South,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,16.4,50.7,81.0,28.8,51.2,D,True
S0047,2023,Data Science,Other,South,Father,False,C06,Databases,Spring 2024,2024-01-15,27.5,100.0,59.1,49.2,41.3,D,True
S0048,2023,Computer Science,M,West,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,13.4,78.3,66.0,64.5,63.0,C,True
S0048,2023,Computer Science,M,West,Mother,True,C02,Statistics,Spring 2024,2024-01-15,18.1,88.3,74.2,44.8,52.7,C,True
S0048,2023,Computer Science,M,West,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,23.3,80.3,77.8,71.8,70.0,B,True
S0048,2023,Computer Science,M,West,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,18.5,97.2,68.0,62.5,58.7,C,True
S0048,2023,Computer Science,M,West,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,17.6,94.6,42.2,64.9,66.5,C,True
S0048,2023,Computer Science,M,West,Mother,True,C06,Databases,Spring 2024,2024-01-15,17.5,68.9,60.9,32.5,59.3,D,True
S0049,2024,Information Technology,F,Central,Sibling,True,C01,Python Programming,Fall 2024,2024-09-02,12.2,94.6,78.3,67.7,59.4,C,True
S0049,2024,Information Technology,F,Central,Sibling,True,C02,Statistics,Spring 2025,2025-01-13,11.0,59.3,47.4,38.2,48.1,F,False
S0049,2024,Information Technology,F,Central,Sibling,True,C03,Data Structures,Fall 2024,2024-09-02,29.9,65.0,65.1,69.5,64.6,C,True
S0049,2024,Information Technology,F,Central,Sibling,True,C04,Linear Algebra,Spring 2025,2025-01-13,20.3,71.2,55.6,41.5,57.4,D,True
S0049,2024,Information Technology,F,Central,Sibling,True,C05,Machine Learning,Fall 2024,2024-09-02,21.1,92.9,53.6,69.4,55.2,C,True
S0049,2024,Information Technology,F,Central,Sibling,True,C06,Databases,Spring 2025,2025-01-13,22.2,64.8,71.4,57.1,59.3,C,True
S0050,2024,Computer Science,M,Central,Father,True,C01,Python Programming,Fall 2024,2024-09-02,24.3,79.1,91.6,86.6,65.1,B,True
S0050,2024,Computer Science,M,Central,Father,True,C02,Statistics,Spring 2025,2025-01-13,12.1,92.5,68.1,65.6,72.8,C,True
S0050,2024,Computer Science,M,Central,Father,True,C03,Data Structures,Fall 2024,2024-09-02,17.2,97.6,77.9,61.6,66.9,C,True
S0050,2024,Computer Science,M,Central,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,8.5,51.9,43.9,38.2,58.9,D,True
S0050,2024,Computer Science,M,Central,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,19.4,56.6,53.2,67.4,73.2,C,True
S0050,2024,Computer Science,M,Central,Father,True,C06,Databases,Spring 2025,2025-01-13,33.4,74.7,,68.7,70.7,C,True
S0051,2022,Computer Science,F,North,Mother,False,C01,Python Programming,Fall 2022,2022-09-05,7.9,60.6,48.3,44.7,53.5,D,True
S0051,2022,Computer Science,F,North,Mother,False,C02,Statistics,Spring 2023,2023-01-16,24.2,73.5,62.4,51.9,67.8,C,True
S0051,2022,Computer Science,F,North,Mother,False,C03,Data Structures,Fall 2022,2022-09-05,15.3,88.0,66.3,65.2,59.5,C,True
S0051,2022,Computer Science,F,North,Mother,False,C04,Linear Algebra,Spring 2023,2023-01-16,13.4,65.6,54.9,57.2,51.9,C,True
S0051,2022,Computer Science,F,North,Mother,False,C05,Machine Learning,Fall 2022,2022-09-05,2.5,71.7,48.8,43.8,72.4,D,True
S0051,2022,Computer Science,F,North,Mother,False,C06,Databases,Spring 2023,2023-01-16,2.0,67.8,45.0,37.8,69.2,D,True
S0052,2022,Computer Science,M,North,Father,True,C01,Python Programming,Fall 2022,2022-09-05,15.4,90.4,64.1,52.1,49.4,D,True
S0052,2022,Computer Science,M,North,Father,True,C02,Statistics,Spring 2023,2023-01-16,33.9,75.9,57.8,55.2,75.4,C,True
S0052,2022,Computer Science,M,North,Father,True,C03,Data Structures,Fall 2022,2022-09-05,23.7,81.5,62.4,74.7,69.7,C,True
S0052,2022,Computer Science,M,North,Father,True,C04,Linear Algebra,Spring 2023,2023-01-16,15.5,86.6,34.6,80.7,81.2,C,True
S0052,2022,Computer Science,M,North,Father,True,C05,Machine Learning,Fall 2022,2022-09-05,21.9,65.4,67.8,51.1,61.6,C,True
S0052,2022,Computer Science,M,North,Father,True,C06,Databases,Spring 2023,2023-01-16,13.1,64.0,50.6,67.1,56.1,C,True
S0053,2023,Information Technology,M,North,Father,False,C01,Python Programming,Fall 2023,2023-09-04,17.4,90.2,53.2,53.7,49.1,D,True
S0053,2023,Information Technology,M,North,Father,False,C02,Statistics,Spring 2024,2024-01-15,20.4,73.9,41.9,46.7,73.3,D,True
S0053,2023,Information Technology,M,North,Father,False,C03,Data Structures,Fall 2023,2023-09-04,20.1,72.8,95.7,58.8,55.6,C,True
S0053,2023,Information Technology,M,North,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,18.7,100.0,57.8,35.1,55.2,D,True
S0053,2023,Information Technology,M,North,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,12.1,64.7,43.5,53.5,71.3,D,True
S0053,2023,Information Technology,M,North,Father,False,C06,Databases,Spring 2024,2024-01-15,8.7,55.1,53.6,25.6,55.1,F,False
S0054,2023,Information Technology,F,East,Father,False,C01,Python Programming,Fall 2023,2023-09-04,10.8,73.6,57.6,64.3,63.8,C,True
S0054,2023,Information Technology,F,East,Father,False,C02,Statistics,Spring 2024,2024-01-15,11.8,63.8,37.1,40.9,62.0,D,True
S0054,2023,Information Technology,F,East,Father,False,C03,Data Structures,Fall 2023,2023-09-04,12.5,93.1,56.9,34.5,81.6,D,True
S0054,2023,Information Technology,F,East,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,20.8,69.5,45.0,84.3,69.5,C,True
S0054,2023,Information Technology,F,East,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,11.0,94.2,45.6,57.6,41.3,D,True
S0054,2023,Information Technology,F,East,Father,False,C06,Databases,Spring 2024,2024-01-15,12.3,45.2,,74.3,71.9,C,True
S0055,2024,Information Technology,F,North,Father,True,C01,Python Programming,Fall 2024,2024-09-02,24.2,91.8,61.1,67.6,69.1,C,True
S0055,2024,Information Technology,F,North,Father,True,C02,Statistics,Spring 2025,2025-01-13,17.2,95.7,78.4,70.3,82.0,B,True
S0055,2024,Information Technology,F,North,Father,True,C03,Data Structures,Fall 2024,2024-09-02,21.8,100.0,51.8,57.6,69.9,C,True
S0055,2024,Information Technology,F,North,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,13.3,88.6,75.3,69.8,54.5,C,True
S0055,2024,Information Technology,F,North,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,22.2,78.1,64.6,62.0,72.2,C,True
S0055,2024,Information Technology,F,North,Father,True,C06,Databases,Spring 2025,2025-01-13,10.2,62.3,42.5,42.2,65.8,D,True
S0056,2023,Information Technology,F,South,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,21.5,65.6,76.8,56.5,61.3,C,True
S0056,2023,Information Technology,F,South,Mother,True,C02,Statistics,Spring 2024,2024-01-15,12.5,89.7,40.4,75.3,79.1,C,True
S0056,2023,Information Technology,F,South,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,25.8,68.0,71.4,53.9,61.6,C,True
S0056,2023,Information Technology,F,South,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,26.1,72.2,46.6,49.2,70.4,D,True
S0056,2023,Information Technology,F,South,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,15.3,86.5,58.6,55.4,54.9,C,True
S0056,2023,Information Technology,F,South,Mother,True,C06,Databases,Spring 2024,2024-01-15,23.6,68.0,55.4,85.7,58.9,C,True
S0057,2023,Data Science,Other,Central,Other,True,C01,Python Programming,Fall 2023,2023-09-04,20.9,68.4,43.7,51.3,81.3,C,True
S0057,2023,Data Science,Other,Central,Other,True,C02,Statistics,Spring 2024,2024-01-15,16.2,65.1,80.6,57.3,63.2,C,True
S0057,2023,Data Science,Other,Central,Other,True,C03,Data Structures,Fall 2023,2023-09-04,13.8,75.2,61.8,64.2,88.2,C,True
S0057,2023,Data Science,Other,Central,Other,True,C04,Linear Algebra,Spring 2024,2024-01-15,20.3,75.6,64.3,67.9,68.1,C,True
S0057,2023,Data Science,Other,Central,Other,True,C05,Machine Learning,Fall 2023,2023-09-04,14.2,60.8,95.3,47.9,68.3,C,True
S0057,2023,Data Science,Other,Central,Other,True,C06,Databases,Spring 2024,2024-01-15,11.5,68.4,72.3,64.4,72.5,C,True
S0058,2024,Data Science,F,Central,Father,True,C01,Python Programming,Fall 2024,2024-09-02,9.7,97.9,77.3,70.7,57.9,C,True
S0058,2024,Data Science,F,Central,Father,True,C02,Statistics,Spring 2025,2025-01-13,18.2,71.3,37.8,78.1,67.2,C,True
S0058,2024,Data Science,F,Central,Father,True,C03,Data Structures,Fall 2024,2024-09-02,20.5,61.6,34.0,67.5,73.6,C,True
S0058,2024,Data Science,F,Central,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,18.6,53.0,46.5,48.5,76.6,D,True
S0058,2024,Data Science,F,Central,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,31.7,80.3,72.2,67.1,64.5,C,True
S0058,2024,Data Science,F,Central,Father,True,C06,Databases,Spring 2025,2025-01-13,21.1,72.3,61.8,74.7,53.0,C,True
S0059,2023,Computer Science,M,Central,Mother,False,C01,Python Programming,Fall 2023,2023-09-04,30.4,88.1,35.9,44.9,61.9,D,True
S0059,2023,Computer Science,M,Central,Mother,False,C02,Statistics,Spring 2024,2024-01-15,31.6,79.7,66.7,55.4,70.7,C,True
S0059,2023,Computer Science,M,Central,Mother,False,C03,Data Structures,Fall 2023,2023-09-04,22.3,50.6,71.6,56.2,74.6,C,True
S0059,2023,Computer Science,M,Central,Mother,False,C04,Linear Algebra,Spring 2024,2024-01-15,9.9,78.8,55.1,45.4,49.4,D,True
S0059,2023,Computer Science,M,Central,Mother,False,C05,Machine Learning,Fall 2023,2023-09-04,14.7,64.7,71.5,50.8,73.1,C,True
S0059,2023,Computer Science,M,Central,Mother,False,C06,Databases,Spring 2024,2024-01-15,17.6,49.5,67.9,48.8,68.4,C,True
S0060,2023,Computer Science,M,South,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,11.9,93.5,67.6,67.2,79.5,B,True
S0060,2023,Computer Science,M,South,Mother,True,C02,Statistics,Spring 2024,2024-01-15,8.0,64.6,44.9,64.1,66.9,C,True
S0060,2023,Computer Science,M,South,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,7.5,74.2,38.8,63.0,68.9,C,True
S0060,2023,Computer Science,M,South,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,15.0,87.3,46.8,49.2,69.8,D,True
S0060,2023,Computer Science,M,South,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,10.9,76.5,47.2,64.0,65.9,C,True
S0060,2023,Computer Science,M,South,Mother,True,C06,Databases,Spring 2024,2024-01-15,12.6,71.3,43.5,63.7,71.9,C,True
S0061,2023,Information Technology,M,West,Other,True,C01,Python Programming,Fall 2023,2023-09-04,16.1,66.4,60.3,62.5,64.1,C,True
S0061,2023,Information Technology,M,West,Other,True,C02,Statistics,Spring 2024,2024-01-15,24.9,83.1,63.5,61.3,90.5,C,True
S0061,2023,Information Technology,M,West,Other,True,C03,Data Structures,Fall 2023,2023-09-04,12.7,100.0,74.1,52.4,69.2,C,True
S0061,2023,Information Technology,M,West,Other,True,C04,Linear Algebra,Spring 2024,2024-01-15,23.3,80.8,65.3,63.8,70.3,C,True
S0061,2023,Information Technology,M,West,Other,True,C05,Machine Learning,Fall 2023,2023-09-04,13.5,100.0,51.0,68.3,61.0,C,True
S0061,2023,Information Technology,M,West,Other,True,C06,Databases,Spring 2024,2024-01-15,12.9,60.5,59.4,34.8,59.3,D,True
S0062,2023,Data Science,F,West,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,14.5,52.7,70.5,38.1,75.3,C,True
S0062,2023,Data Science,F,West,Mother,True,C02,Statistics,Spring 2024,2024-01-15,23.2,59.9,50.5,71.6,66.3,C,True
S0062,2023,Data Science,F,West,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,12.8,76.4,73.2,71.5,65.5,B,True
S0062,2023,Data Science,F,West,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,10.6,79.8,60.1,60.6,77.1,C,True
